m2_terreno,cantidad_personas,orientacion,forma_terreno,cantidad_dormitorio,cantidad_bano,m2_cocina,m2_estar_comedor,m2_dormitorios_total,m2_banos_total,costo_estimado,tiempo_meses,layout_key_target
167,4,1,ancho,2,1,11.2,17.4,29.3,3.1,53094,7,2-dorm
352,4,2,irregular,3,1,8.9,31.3,41,4.5,68980,9,3-dorm-largo
209,3,4,ancho,2,2,10.1,19.1,19.6,6.1,39776,6,2-dorm
166,1,2,ancho,1,1,6.1,10.1,11.9,3.3,28758,5,1-dorm
417,2,4,ancho,2,2,12.1,30.6,19.1,7.6,61231,5,2-dorm
145,2,1,angosto,1,1,7.5,13.3,13.3,4.9,36644,4,1-dorm
349,4,2,angosto,3,2,6.6,38.6,41.8,6.9,64728,8,3-dorm-largo
194,4,3,angosto,3,1,6,17.8,42,3.4,46420,5,3-dorm-largo
224,2,3,angosto,2,2,9.1,14.8,29.2,6.3,48119,5,2-dorm
328,1,2,cuadrado,1,1,11.5,22.6,14.9,3.1,39290,7,1-dorm
121,4,2,irregular,2,2,6.2,13,27.6,8.9,52463,5,2-dorm
363,3,4,ancho,3,2,7,35.9,41.4,8.3,87862,8,3-dorm-largo
236,4,4,cuadrado,3,2,10.8,25.4,42.2,7.6,69267,9,3-dorm-compacto
429,1,1,angosto,1,1,9.5,30.8,11.8,4.3,53944,7,1-dorm
340,2,3,irregular,2,1,8.4,24.7,26.7,4.2,51495,5,2-dorm
404,3,3,cuadrado,2,1,11.3,34.3,29,3.9,54415,7,2-dorm
288,2,2,ancho,2,1,13.4,27.1,28.9,4.4,54945,5,2-dorm
224,3,4,angosto,2,1,11.8,17.8,18.1,4.8,37082,5,2-dorm
129,1,3,irregular,1,1,5.5,8.5,9.4,4.6,23630,4,1-dorm
178,1,3,cuadrado,1,1,7.1,11.2,10.6,3.5,31147,4,1-dorm
352,4,2,angosto,3,3,11.6,39.6,36.2,11.7,85597,8,3-dorm-largo
352,2,1,angosto,2,2,8.7,30.2,20.8,8.3,65031,5,2-dorm
306,3,1,ancho,2,1,13.6,31.8,20.8,3.8,57288,5,2-dorm
332,2,2,irregular,1,1,11.5,30.7,9.4,4.6,48212,6,1-dorm
303,3,1,irregular,3,1,5.5,29.4,35.9,4.6,63496,7,3-dorm-largo
226,3,2,irregular,2,2,11.2,21.7,23.7,6.5,41968,5,2-dorm
212,2,1,ancho,1,1,10,15.8,10.8,4.1,28639,4,1-dorm
308,4,3,cuadrado,2,2,13,33.7,26.1,8,64145,7,2-dorm
168,1,1,ancho,1,1,11.7,12.1,12,4.3,34471,5,1-dorm
223,1,4,irregular,1,1,8.6,11.9,10.3,3.4,26435,5,1-dorm
278,2,2,irregular,2,2,9.4,18.4,28.5,9.2,44217,7,2-dorm
358,1,2,cuadrado,1,1,12,18.5,10,3.2,34233,4,1-dorm
355,1,2,angosto,1,1,9,24.5,12.4,4,38171,5,1-dorm
431,2,3,ancho,1,1,6.7,29.2,14.9,4.9,38496,5,1-dorm
439,3,3,ancho,2,2,10.8,44.8,20.8,9,76239,9,2-dorm
216,4,1,ancho,3,1,10,23,42.6,3.7,61171,6,3-dorm-compacto
394,4,4,irregular,3,2,6.1,40.5,41.2,8.2,84830,8,3-dorm-largo
255,2,2,angosto,2,1,10.2,21.9,22.4,3.2,51778,5,2-dorm
223,2,4,angosto,1,1,9.7,18.6,12,4,32635,5,1-dorm
189,3,3,irregular,3,2,9.6,19.5,44.3,9,58966,8,3-dorm-compacto
364,4,1,irregular,3,1,6.2,33.7,30,4.9,51469,5,3-dorm-compacto
168,2,4,cuadrado,1,1,13.5,15.1,13.8,3.3,42389,4,1-dorm
402,4,2,irregular,3,2,8.8,41.8,32.6,9.7,69789,8,3-dorm-compacto
101,1,1,angosto,1,1,9.7,5.3,12.8,4.1,21100,4,1-dorm
235,4,2,angosto,3,1,5.4,22,32.3,4.2,58659,5,3-dorm-largo
328,1,3,irregular,2,1,8.4,16.8,26.8,4.9,45543,6,2-dorm
230,3,2,cuadrado,3,1,11.3,24,38,4.4,57052,5,3-dorm-compacto
175,4,2,irregular,3,1,11.3,15.6,31.8,4.5,41444,6,3-dorm-largo
133,2,2,ancho,2,2,12.4,10.4,20.6,9.3,47567,7,2-dorm
279,2,3,irregular,2,1,7,21.2,27.4,4.3,47458,5,2-dorm
379,3,1,cuadrado,3,2,10.2,35.2,34.1,6,76585,8,3-dorm-compacto
422,2,2,ancho,2,1,12.9,39.8,29.1,3.5,66018,9,2-dorm
186,2,3,cuadrado,1,1,12.5,14.1,9.3,4.2,38482,4,1-dorm
151,1,3,angosto,1,1,11,12.6,14.2,3,26955,5,1-dorm
398,2,3,cuadrado,2,1,9.7,36.2,21.6,4,55385,7,2-dorm
321,4,2,angosto,3,1,8.3,27.3,44.6,4.7,76504,8,3-dorm-largo
376,2,4,cuadrado,2,1,8.5,33.2,22,4.3,59242,6,2-dorm
414,3,3,irregular,3,2,5.4,36.7,27.1,6.6,53287,5,3-dorm-largo
280,2,4,angosto,1,1,8.8,17.9,11.3,4.8,41506,4,1-dorm
387,1,3,ancho,2,2,12.1,27.8,23.1,6.5,47917,6,2-dorm
142,4,1,cuadrado,3,1,7.3,16.3,35.9,3.8,41745,6,3-dorm-compacto
368,4,4,angosto,2,2,7.4,32.9,24,9.3,54757,6,2-dorm
384,1,4,angosto,1,1,7.6,28.5,14.1,4.7,54200,7,1-dorm
279,4,3,irregular,3,1,10.6,30.9,29.8,4.5,60890,5,3-dorm-largo
309,3,2,angosto,2,1,6.7,31.1,24.9,3.1,52193,7,2-dorm
284,2,1,cuadrado,1,1,9,21.1,10.6,4.6,39884,5,1-dorm
278,2,2,angosto,3,2,12,20.9,27.2,6.6,63845,6,3-dorm-largo
202,3,2,angosto,2,1,11.9,16.5,21.5,4,51378,5,2-dorm
190,3,2,irregular,3,2,6.1,16.2,27.4,6.7,49249,6,3-dorm-largo
151,1,3,angosto,2,1,8.1,9.8,19.9,3.8,38092,4,2-dorm
305,3,4,angosto,2,1,12.4,23.7,22.1,3.9,47167,7,2-dorm
351,4,3,ancho,2,1,12.6,30.8,22.2,4.6,59814,7,2-dorm
277,1,4,cuadrado,1,1,6.9,17.3,10.4,4.8,28114,5,1-dorm
284,4,2,angosto,3,2,5.8,32.6,34.9,8.8,62149,7,3-dorm-largo
190,1,1,cuadrado,2,1,9.2,15.8,22.7,3.3,37840,5,2-dorm
250,3,1,irregular,2,2,7.5,26.1,23.9,8.6,61332,5,2-dorm
162,3,3,irregular,2,2,11,13.9,25.9,9.8,59063,5,2-dorm
419,1,2,ancho,2,1,12.8,21.9,25,3.6,58775,6,2-dorm
363,4,3,cuadrado,3,3,12,31.2,27,13.2,70242,8,3-dorm-compacto
164,3,2,ancho,2,1,8.7,17.4,20.9,4.3,48067,6,2-dorm
243,2,1,irregular,1,1,5.1,23.2,11.5,4.6,31599,4,1-dorm
157,1,4,angosto,2,1,5.9,10.1,24.2,4.9,41515,5,2-dorm
296,3,1,angosto,2,1,8.8,30,18.6,3.2,52005,7,2-dorm
140,4,4,ancho,3,2,10.2,12.7,29.6,7.7,57218,6,3-dorm-largo
103,4,2,ancho,2,1,11.9,10.9,28.6,3.6,46769,7,2-dorm
302,3,2,ancho,2,1,11.1,29.4,28.2,4.8,58428,7,2-dorm
271,2,1,angosto,2,1,5.4,22.1,22.9,4.8,39213,5,2-dorm
135,2,1,ancho,1,1,9.2,12.6,12.6,4.3,26240,4,1-dorm
228,3,3,ancho,3,2,7.7,21.8,29.6,6.1,48222,6,3-dorm-compacto
290,1,4,cuadrado,1,1,13.2,19.7,14.3,4.1,43978,7,1-dorm
170,3,2,cuadrado,2,1,12.9,12.5,29.2,3.3,46610,7,2-dorm
220,2,1,angosto,1,1,7.5,14.9,14.3,3.6,40147,5,1-dorm
295,1,3,cuadrado,2,1,10.9,22.8,19.6,4.4,50959,6,2-dorm
157,2,2,irregular,2,1,6.4,11.2,26.3,3.9,43536,4,2-dorm
221,3,4,cuadrado,2,1,11,16.6,26.1,4.3,57461,5,2-dorm
383,4,2,cuadrado,2,2,13.2,33.8,19.4,6.9,52910,6,2-dorm
219,1,2,angosto,2,1,10.4,12.1,27.5,3.1,46971,7,2-dorm
375,3,3,ancho,2,1,12.1,31.6,22.9,4.3,59848,5,2-dorm
376,3,4,ancho,2,2,13.6,35.4,21.3,7.4,62959,7,2-dorm
333,2,1,ancho,2,1,10.1,30.3,22.9,4.8,49301,7,2-dorm
434,3,4,angosto,2,2,6.8,35.1,20.4,7.4,68373,7,2-dorm
344,4,4,irregular,3,1,10.1,35.8,37.4,4.9,74044,7,3-dorm-largo
165,4,3,irregular,3,2,8.6,14.8,43.2,9.1,69990,5,3-dorm-largo
404,4,4,cuadrado,3,2,11.8,39.9,30.2,8,64167,9,3-dorm-compacto
102,1,4,irregular,2,2,11.1,6.9,23,6.9,33309,4,2-dorm
141,3,2,ancho,3,1,13.4,12.5,38.1,4.5,58374,6,3-dorm-compacto
419,3,1,angosto,3,1,9.1,42.2,41.8,3.5,87064,9,3-dorm-largo
364,4,1,cuadrado,2,2,6.3,35.7,25.9,7.5,65100,6,2-dorm
328,3,3,irregular,3,1,6.2,30.6,30.9,4.7,49032,7,3-dorm-compacto
108,3,2,ancho,2,1,6.4,10.5,18.1,4.5,33225,5,2-dorm
230,4,2,ancho,3,2,13.6,24.6,27.7,8.7,67643,5,3-dorm-largo
290,4,2,ancho,2,2,8.3,30.1,25.3,7.5,58078,5,2-dorm
329,1,1,cuadrado,2,1,11.5,18,27,4.8,59872,7,2-dorm
381,4,2,ancho,2,1,13.6,36.6,27.4,4.4,78124,9,2-dorm
269,4,2,cuadrado,3,2,6.3,30,39.7,9.2,77432,8,3-dorm-compacto
165,4,2,ancho,3,3,8.3,16.3,41.2,12.4,69287,6,3-dorm-compacto
437,4,2,cuadrado,3,3,10,50,28.3,12.3,82628,8,3-dorm-compacto
143,1,4,cuadrado,2,1,13.4,11.9,22.4,4.5,48136,7,2-dorm
326,1,1,ancho,1,1,11.1,19.6,11.2,3.2,43750,5,1-dorm
401,3,4,irregular,3,2,6.9,38.1,29.6,6.5,63758,7,3-dorm-largo
411,1,1,angosto,1,1,8.3,32.3,14.7,3.8,41153,5,1-dorm
425,1,3,irregular,1,1,8.2,25.5,9.9,4.4,32058,5,1-dorm
304,2,2,angosto,1,1,12,26.6,14.2,4.9,49429,6,1-dorm
444,3,1,irregular,3,1,5.3,36.2,32.3,4.4,61650,6,3-dorm-compacto
444,4,2,ancho,2,1,9.4,50.3,29.4,4.4,73095,9,2-dorm
117,1,1,angosto,2,1,7.5,6.1,21.4,4.5,26072,5,2-dorm
293,1,3,irregular,1,1,10.1,23.6,12.8,4.5,34033,7,1-dorm
360,4,1,cuadrado,2,1,13.8,36.4,19.2,3.7,70856,7,2-dorm
129,4,2,cuadrado,2,1,13.9,13.6,29.1,4.2,41931,7,2-dorm
282,1,4,ancho,1,1,7.3,23,11.9,4.7,34720,4,1-dorm
339,2,2,cuadrado,2,2,7.3,25.9,21.2,6.5,54066,5,2-dorm
247,3,2,irregular,3,2,11.2,21.1,36.9,8.8,50911,6,3-dorm-compacto
110,1,2,ancho,2,2,9.8,8.1,27.3,8.8,45812,5,2-dorm
163,2,2,angosto,1,1,7.6,13.4,10,3.7,30164,4,1-dorm
321,4,3,ancho,3,3,7.7,29.3,40.5,12.4,76323,7,3-dorm-largo
326,2,4,angosto,1,1,11.7,21.9,11.3,3.1,31279,4,1-dorm
358,4,2,cuadrado,3,2,9.1,36.4,36.1,9,72835,7,3-dorm-compacto
238,3,4,angosto,2,2,12.2,19,19.1,9.1,54248,7,2-dorm
345,4,2,ancho,3,1,10.8,30.1,29.4,3.3,54930,7,3-dorm-compacto
301,3,4,angosto,2,1,7,28.3,18.3,4,53581,6,2-dorm
256,4,3,irregular,3,1,6.9,26.4,42.5,4.2,69329,8,3-dorm-compacto
220,1,2,angosto,1,1,8.5,12.7,12.4,3.1,36495,5,1-dorm
331,2,4,ancho,1,1,8.8,28.4,9.1,4.9,43509,7,1-dorm
109,2,2,ancho,2,1,11.2,8.1,27.9,4.1,33787,7,2-dorm
119,4,2,irregular,3,1,8.4,11.9,34.3,4.1,57806,7,3-dorm-compacto
211,1,4,ancho,1,1,6.9,17,14.4,4.3,39796,5,1-dorm
366,4,4,angosto,2,1,9.5,38.8,28,3,77526,5,2-dorm
145,2,3,angosto,1,1,9.2,10.9,9.9,3.5,31963,5,1-dorm
135,3,1,ancho,3,2,8.1,10.8,32.4,9.9,56498,5,3-dorm-compacto
189,1,2,ancho,1,1,13.5,10.1,13.9,4.6,31796,4,1-dorm
110,2,3,angosto,1,1,7.8,7.1,12.8,4.4,22368,4,1-dorm
195,4,4,ancho,2,1,13.6,22.2,23.7,3.4,50806,6,2-dorm
298,4,3,cuadrado,3,1,12.5,31.9,34.2,4.5,65424,7,3-dorm-compacto
333,1,1,cuadrado,2,1,11.7,19.5,18.2,3.5,45802,6,2-dorm
439,3,1,irregular,3,1,6.2,38.3,35.2,4,79413,7,3-dorm-largo
175,1,4,ancho,1,1,11.2,13.2,14.7,3.3,42217,5,1-dorm
251,3,4,irregular,2,1,7.2,25,24.4,3.9,52406,5,2-dorm
204,4,3,ancho,3,1,12.8,22.6,44.8,3.8,70787,7,3-dorm-compacto
123,2,4,angosto,2,1,5.7,8.1,23.8,3.6,27062,4,2-dorm
261,4,3,ancho,3,2,11.2,27.8,39.1,6.9,81666,9,3-dorm-largo
397,2,4,cuadrado,2,2,7.8,37.7,28.4,6.5,57675,9,2-dorm
267,3,4,cuadrado,2,2,7.6,24.1,29.2,6.4,55393,6,2-dorm
134,4,3,angosto,3,1,10.2,15.5,37,4,51107,6,3-dorm-largo
270,3,3,ancho,3,1,11,23.7,31.6,3.2,56018,6,3-dorm-largo
299,4,4,cuadrado,3,1,12.3,28.9,38.3,3.8,58091,9,3-dorm-compacto
205,1,2,angosto,1,1,10.4,12.7,13.8,3.7,28764,4,1-dorm
277,4,1,angosto,3,1,10.6,28.4,41.7,3.3,74609,9,3-dorm-largo
247,4,4,irregular,2,2,5.7,25,30,7.7,60870,5,2-dorm
425,1,2,angosto,1,1,5.7,28.1,13.9,4.1,40949,6,1-dorm
246,3,1,irregular,3,2,10.6,22.2,43.8,7.9,74979,8,3-dorm-largo
358,1,1,cuadrado,1,1,11.6,28.3,12.3,3.8,49433,5,1-dorm
440,4,1,cuadrado,2,2,12.6,44.6,21,7,67158,7,2-dorm
340,2,4,cuadrado,2,1,7.6,22.2,23.3,3.4,44263,6,2-dorm
367,1,1,cuadrado,2,2,12.2,28.3,28.8,9.8,77318,6,2-dorm
148,4,3,cuadrado,3,1,11,16.7,29.3,3.3,41021,6,3-dorm-compacto
366,1,2,angosto,1,1,7.2,29.1,12,5,45797,7,1-dorm
331,1,3,cuadrado,1,1,6.1,19,13.7,5,37249,5,1-dorm
102,4,2,angosto,3,1,8.6,11.1,42.1,4,47248,5,3-dorm-largo
425,3,1,angosto,2,1,12,35.7,24.7,3.3,59756,6,2-dorm
322,4,3,ancho,3,2,7.6,31.5,36.6,7.7,68329,8,3-dorm-largo
281,3,3,ancho,2,2,9.2,23.1,28.8,7.9,51145,5,2-dorm
260,4,4,cuadrado,2,1,13.9,24.2,23.4,4,61803,7,2-dorm
145,3,1,angosto,2,1,5.6,14.3,22.5,4.4,41930,5,2-dorm
445,2,2,irregular,1,1,9.7,41.6,14,3.2,50171,6,1-dorm
220,2,3,irregular,1,1,9.8,17.9,14.9,4.6,32249,5,1-dorm
253,4,3,irregular,3,2,11,22.9,42.7,9.1,82301,9,3-dorm-compacto
139,2,1,irregular,1,1,10.3,11.8,11.2,4.8,30091,4,1-dorm
439,4,4,ancho,3,1,6.8,51.7,29.1,3.1,83871,7,3-dorm-largo
341,1,3,cuadrado,1,1,12.9,22.7,11.8,4.1,49726,5,1-dorm
236,1,3,angosto,1,1,8.8,13.2,9.6,4.2,30494,4,1-dorm
429,4,3,irregular,3,3,6.1,45.1,27.1,11.9,68492,7,3-dorm-compacto
213,3,4,angosto,2,2,11.8,19.2,22,9.2,61681,7,2-dorm
227,4,1,irregular,3,1,11.6,20.6,35.1,4.9,62786,6,3-dorm-compacto
198,2,3,irregular,1,1,8.1,18.8,14.5,4.9,43151,5,1-dorm
441,3,4,angosto,2,2,7.9,41,25.3,9,58047,8,2-dorm
414,1,3,angosto,1,1,9.9,34.9,11.2,3.9,40026,7,1-dorm
274,3,4,angosto,2,1,8.9,29,28.6,3.9,55114,6,2-dorm
369,3,3,irregular,3,2,11.4,37.7,31.8,9,64612,9,3-dorm-largo
153,1,4,angosto,2,2,7.4,8.8,23.6,9.2,39216,5,2-dorm
109,3,2,irregular,2,1,7.6,9.5,22,4.4,37326,4,2-dorm
337,2,3,cuadrado,2,1,13.3,23.9,19.1,4.5,47545,7,2-dorm
228,1,2,angosto,1,1,8.5,15.9,11.1,4,35856,5,1-dorm
134,4,4,angosto,2,1,9.3,13.8,27.6,4.9,36518,7,2-dorm
443,3,4,irregular,2,2,7.7,41.5,25.6,6.5,78239,9,2-dorm
142,4,4,cuadrado,2,1,11.2,12.9,24.3,3.9,47652,7,2-dorm
259,2,4,irregular,2,1,7.1,18,18.3,3,40366,4,2-dorm
214,2,2,irregular,2,1,5.9,18.4,21.1,4.6,45096,5,2-dorm
199,1,4,angosto,1,1,10.5,11.8,13.5,4.1,32633,4,1-dorm
205,4,3,ancho,3,2,8.5,23.6,27.8,6.7,59858,5,3-dorm-largo
341,3,4,angosto,2,1,9.3,34.4,18.1,4.9,60830,7,2-dorm
117,1,3,irregular,2,1,8.3,6.2,22.2,3.1,28284,4,2-dorm
409,4,3,ancho,3,2,10.9,41.7,35.9,8.7,88958,9,3-dorm-compacto
140,3,4,ancho,2,1,11.5,11.1,22.1,4.7,42085,5,2-dorm
313,4,2,ancho,2,1,12.7,27.5,18.6,3.1,50303,7,2-dorm
444,2,2,ancho,1,1,12.5,30.3,12.2,4.4,43583,5,1-dorm
371,1,1,ancho,1,1,7.5,22.5,9.5,3.6,37595,5,1-dorm
312,4,3,cuadrado,2,1,9.3,31.1,23.9,3.8,44650,6,2-dorm
298,1,1,ancho,2,1,9.4,19.5,18.5,3.8,47043,5,2-dorm
366,3,1,cuadrado,2,1,12.3,32.2,28,4.6,72687,6,2-dorm
428,4,4,angosto,3,2,10.6,44.9,42.3,6.6,99228,8,3-dorm-largo
414,3,1,cuadrado,2,1,13.2,39.5,28.1,4.9,67647,8,2-dorm
418,2,2,ancho,2,1,11.4,36.9,22.9,4.7,61780,6,2-dorm
390,1,4,cuadrado,1,1,8.6,21.2,11.3,3.4,38203,5,1-dorm
336,1,4,angosto,2,1,9.7,27.8,22.5,3.3,58758,7,2-dorm
152,4,2,angosto,2,1,10.6,13.4,27.5,4.3,47821,5,2-dorm
186,3,4,irregular,3,2,11.1,13.9,43.5,8.5,60495,6,3-dorm-compacto
188,2,2,ancho,2,1,6.2,14.6,28.2,3.9,36147,5,2-dorm
163,3,4,cuadrado,2,1,9.7,16.1,22.1,4.6,37717,6,2-dorm
242,1,4,cuadrado,1,1,11,18,14.1,3.2,31514,4,1-dorm
253,2,4,cuadrado,2,1,6.6,19.1,19.8,4.7,44949,5,2-dorm
348,4,2,angosto,3,3,6.6,35.5,34.9,14.9,73714,7,3-dorm-largo
205,3,1,cuadrado,2,2,10.5,20.5,29.8,8,58832,7,2-dorm
347,2,4,angosto,2,1,12,27.1,19.9,3.6,47802,5,2-dorm
115,2,2,irregular,3,2,10.6,7.2,28,9.1,41064,5,3-dorm-compacto
281,2,4,angosto,3,2,10.7,19.9,44.7,8.9,78953,9,3-dorm-largo
311,2,3,irregular,2,1,10.6,20.2,27.2,3.6,41087,7,2-dorm
201,3,4,cuadrado,2,1,12.4,20.7,23,4.5,42254,7,2-dorm
343,2,2,irregular,1,1,5.1,24.1,14.7,4.6,45427,4,1-dorm
103,3,2,ancho,2,2,7.6,7.9,28.3,7,47106,6,2-dorm
296,4,4,angosto,2,1,8,25.4,27.3,4.9,58816,6,2-dorm
288,4,4,irregular,3,2,7.6,25.4,42.4,7.1,53956,7,3-dorm-compacto
231,4,3,angosto,3,1,7,26.3,34.9,3.1,69584,7,3-dorm-largo
297,2,1,angosto,1,1,10.6,27.5,14,4,37519,7,1-dorm
137,4,4,irregular,3,2,11.6,15.9,34.7,6.7,61513,7,3-dorm-compacto
276,2,1,angosto,2,1,12,19.1,19.6,3.1,39737,7,2-dorm
207,2,3,angosto,1,1,10.8,15.4,13.7,3.7,34730,5,1-dorm
105,3,2,cuadrado,3,1,8.3,10.1,36.1,4.8,52687,5,3-dorm-compacto
335,1,4,cuadrado,2,1,12.4,27.4,23.4,3.3,65042,6,2-dorm
399,1,3,cuadrado,1,1,10.4,30.1,10.9,3.4,41741,5,1-dorm
396,2,3,ancho,1,1,11.6,31.4,11.8,4.8,42258,6,1-dorm
405,1,2,cuadrado,2,1,12.3,32,24.5,4.1,72530,6,2-dorm
360,3,2,angosto,2,1,6.1,33.2,25.8,4.3,54248,7,2-dorm
347,1,4,angosto,1,1,11.8,25.3,9.8,3.1,47464,6,1-dorm
296,2,2,irregular,2,1,6.2,23.2,22.2,3.1,51906,7,2-dorm
157,3,2,irregular,3,2,6.2,13.4,35.6,6.3,50227,5,3-dorm-compacto
287,3,3,cuadrado,2,1,10.1,29.3,23.4,4.7,44048,7,2-dorm
448,4,2,irregular,2,1,8.6,51.8,28.3,3.8,81019,8,2-dorm
242,1,3,angosto,1,1,7.8,16.3,12.2,3.1,28937,4,1-dorm
319,2,4,irregular,2,2,8.4,30.3,28,9.4,60883,7,2-dorm
161,1,1,cuadrado,2,2,12.6,8.7,19.3,8,41244,4,2-dorm
196,4,2,ancho,3,2,12.7,17.6,34.3,9.3,73413,6,3-dorm-largo
386,4,1,cuadrado,3,1,13.8,44.8,36.2,4.7,68210,8,3-dorm-compacto
449,2,4,cuadrado,2,2,12.1,37.2,23.6,6.6,59405,6,2-dorm
212,1,1,ancho,2,2,8.5,16.6,24.3,8.1,50074,6,2-dorm
179,1,1,cuadrado,1,1,6.7,14.4,14.3,3.8,31032,4,1-dorm
356,4,1,angosto,3,2,12.2,34.4,35.9,6.4,59273,7,3-dorm-largo
430,1,3,angosto,1,1,11.2,29.7,12.7,4.4,47995,7,1-dorm
158,2,2,irregular,2,1,10.4,13.2,25,4.9,40670,6,2-dorm
222,4,4,ancho,2,2,12,25.2,25,8.3,53199,6,2-dorm
386,2,1,angosto,3,2,11.8,25.7,45,7.3,69036,8,3-dorm-largo
242,2,4,ancho,2,2,10.6,20.7,24.8,7.1,57905,7,2-dorm
192,1,4,cuadrado,1,1,7.8,13.1,9.9,3.5,24448,4,1-dorm
322,1,2,cuadrado,1,1,11.5,19.9,10.3,4.7,31440,5,1-dorm
232,2,1,angosto,2,2,8.2,16.7,20.1,7.5,42569,5,2-dorm
412,2,1,angosto,2,1,9.7,32.4,29.3,4,73335,5,2-dorm
313,3,1,irregular,2,1,9,28.3,22.7,3.4,57107,6,2-dorm
290,2,3,ancho,2,1,10.2,20.7,25,3.3,52327,5,2-dorm
346,3,2,irregular,2,1,10.8,33.1,24.1,4,48442,6,2-dorm
166,4,2,angosto,2,1,6.2,17.5,29.6,3.1,42610,7,2-dorm
229,3,3,cuadrado,2,1,6.6,21.1,27.2,3.8,58534,7,2-dorm
211,4,2,cuadrado,3,3,10.9,21.5,41.5,14.3,81040,7,3-dorm-compacto
194,1,4,cuadrado,1,1,12.2,10.8,13.9,4.9,39289,4,1-dorm
218,3,4,cuadrado,3,1,13.6,18,33,4.6,61345,7,3-dorm-compacto
223,3,3,ancho,2,1,9.9,19.5,29.5,3.5,49830,6,2-dorm
264,3,4,cuadrado,2,2,14,21.2,18.7,8.8,44964,6,2-dorm
244,1,2,ancho,1,1,6.1,18.2,14.3,4.9,41081,4,1-dorm
115,2,4,ancho,1,1,10.7,7.3,10.9,4,32704,4,1-dorm
219,1,3,angosto,1,1,6.5,12.5,14.2,4.7,37724,5,1-dorm
373,1,3,angosto,2,1,11.8,25.7,20.4,4.8,60059,7,2-dorm
298,2,4,ancho,2,2,12,23.6,23.5,8,63462,5,2-dorm
262,3,2,ancho,2,2,7.5,24.2,25.6,9.8,62184,6,2-dorm
445,2,1,irregular,2,2,10.2,28.7,19.4,9.1,64405,5,2-dorm
296,3,1,irregular,3,1,10.8,27.7,38.6,4.1,58152,9,3-dorm-largo
144,3,2,cuadrado,2,1,7,13.3,26.6,3.4,33736,7,2-dorm
414,2,1,cuadrado,2,2,6.1,26.4,21.4,7.7,42415,5,2-dorm
330,1,1,ancho,1,1,10,21.6,12.7,4.3,44041,5,1-dorm
363,4,3,irregular,3,2,8.5,31,35.3,9.4,66343,9,3-dorm-compacto
142,3,1,ancho,3,2,10.5,12.7,37.6,6.9,44532,5,3-dorm-largo
414,4,3,angosto,2,1,7.8,40.6,28.6,3.2,74381,8,2-dorm
399,3,1,angosto,2,1,6.1,32.2,22.7,4.8,65169,7,2-dorm
198,4,1,cuadrado,2,2,6.3,21.9,18.7,8.5,39772,7,2-dorm
320,1,3,cuadrado,2,1,11.8,21.6,23.4,4.4,42853,7,2-dorm
211,4,2,irregular,2,1,11.4,24.3,26.8,4,61487,6,2-dorm
259,4,2,ancho,2,2,12,26.5,29.7,9,65316,7,2-dorm
344,2,4,ancho,2,1,9.8,27.1,20.2,3.1,43133,6,2-dorm
444,4,3,ancho,3,2,13.2,47.2,33.6,6,79869,8,3-dorm-compacto
360,2,4,irregular,2,1,6.4,22.8,29.8,4.4,44399,6,2-dorm
278,4,4,angosto,2,1,9.1,26.7,28.3,3.5,67457,6,2-dorm
232,3,4,angosto,2,1,7.7,21.4,20.5,4,44835,7,2-dorm
304,4,4,ancho,3,2,11.2,32.8,41.6,7,62751,8,3-dorm-largo
274,3,1,irregular,2,1,9.2,25.2,22.5,3.8,47452,7,2-dorm
406,1,4,irregular,1,1,8.9,28.9,9,3.4,46520,7,1-dorm
139,3,2,ancho,2,1,11.6,14.1,19.9,4.4,41172,5,2-dorm
198,1,3,irregular,2,1,11.5,11.1,19.4,3.8,39821,4,2-dorm
199,3,4,angosto,2,2,7.7,20.1,27.9,6.3,54952,6,2-dorm
429,4,4,cuadrado,2,2,6,44,24.2,7.9,71494,9,2-dorm
423,4,2,ancho,3,1,10.1,44.5,33.6,3.8,65630,9,3-dorm-largo
136,1,4,angosto,1,1,5.8,7.8,12.9,4.2,28929,5,1-dorm
105,1,4,ancho,1,1,7.1,6.9,12.4,4.5,21605,5,1-dorm
374,4,3,angosto,3,1,8.3,43.9,29.3,3.1,82088,7,3-dorm-largo
299,1,1,ancho,1,1,7.9,20.9,14.7,3.7,40470,4,1-dorm
449,3,1,cuadrado,2,1,10.9,38.3,19.5,4.3,54250,5,2-dorm
205,3,2,irregular,2,2,6,20.1,22.8,7.3,48347,6,2-dorm
202,4,1,ancho,3,2,8.3,20.1,44.7,9.1,65231,9,3-dorm-compacto
212,3,1,angosto,2,1,8.8,16.1,23,3.9,48473,6,2-dorm
299,4,2,angosto,2,1,11.7,29.2,26.9,3.9,63235,5,2-dorm
387,3,2,irregular,2,1,7,34.7,29.9,4.7,52100,5,2-dorm
429,3,3,cuadrado,2,1,12.8,43.2,24.6,4.4,66090,9,2-dorm
113,1,3,cuadrado,1,1,11.2,9.2,12.9,3.7,31365,5,1-dorm
324,2,1,angosto,2,2,10.8,22.5,27.9,9.5,53115,5,2-dorm
134,3,3,ancho,2,1,10.4,11,29.8,3.7,41812,6,2-dorm
136,3,2,cuadrado,2,1,9.1,14.2,18.7,4.5,37309,4,2-dorm
295,1,3,irregular,1,1,11.2,17.8,15,4,43230,5,1-dorm
